DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
11-Apr-18,TCL,Trans-Century Plc,1.42,4.03,4.9,4.95,4.9,4.95,-0.05,1.01%,"8,500",NaN
11-Apr-18,NSE,Nairobi Securities Exchange Plc,7.04,13,20,21,20.5,20.05,0.45,2.24%,"89,900",NaN
11-Apr-18,BOC,BOC Kenya Plc,53,72,95,95,95,95,NaN,NaN,NaN,NaN
11-Apr-18,BAT,British American Tobacco Kenya Plc,305,545,702,702,702,702,NaN,NaN,300,NaN
11-Apr-18,CARB,Carbacid Investments Plc,7.1,9.4,11.55,12,11.7,12,-0.3,2.50%,"4,600",NaN
11-Apr-18,EABL,East African Breweries Ltd,135,222.25,250,253,251,250,1,0.40%,"1,059,900",NaN
11-Apr-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.6,4.6,4.6,4.4,0.2,4.55%,"1,500",NaN
11-Apr-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
11-Apr-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.85,0.9,0.85,0.8,0.05,6.25%,"251,800",NaN
11-Apr-18,UNGA,Unga Group Ltd,26.1,37,40.5,40.5,40.5,40.5,NaN,NaN,500,NaN
11-Apr-18,SCOM,Safaricom Plc,23.5,33.5,31.75,32.5,32,31.75,0.25,0.79%,"6,105,600",NaN
11-Apr-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,11.5,12,11.95,11.85,0.1,0.84%,"1,126,500",NaN
11-Apr-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
11-Apr-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,245.11,247.03,245.95,245.31,0.64,0.26%,NaN,NaN
11-Apr-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,830.94","3,830.94","3,830.94","3,817.04",13.9,0.36%,NaN,NaN
11-Apr-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","5,001.16","5,001.16","5,001.16","4,981.94",19.22,0.39%,NaN,NaN
11-Apr-18,^NASI,NSE All-Share Index,124.3,171.36,194.16,194.16,194.16,193.2,0.96,0.50%,NaN,NaN
12-Apr-18,EGAD,Eaagads Ltd,8.2,14,20.5,20.5,20.5,20.5,NaN,NaN,500,NaN
12-Apr-18,KUKZ,Kakuzi Plc,300,423.5,360,360,360,360,NaN,NaN,NaN,NaN
12-Apr-18,KAPC,Kapchorua Tea Kenya Plc,59,95,72,72,72,67,5,7.46%,"2,000",NaN
12-Apr-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
12-Apr-18,SASN,Sasini Plc,14.8,19,25.5,25.5,25.5,25.5,NaN,NaN,NaN,NaN
12-Apr-18,WTK,Williamson Tea Kenya Plc,92,165,160,161,160,162,-2,1.23%,400,NaN
12-Apr-18,CGEN,Car and General (K) Ltd,20,26,26,26,26,26,NaN,NaN,NaN,NaN
12-Apr-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,12.85,13.2,12.95,12.9,0.05,0.39%,"1,004,200",NaN
12-Apr-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,19.8,20,19.9,19.75,0.15,0.76%,"956,400",NaN
12-Apr-18,DTK,Diamond Trust Bank Kenya Ltd,67,127,210,211,210,210,NaN,NaN,"1,200",NaN
12-Apr-18,EQTY,Equity Group Holdings Plc,30.5,55.5,55,56.5,56,56,NaN,NaN,"4,893,700",NaN
12-Apr-18,HFCK,HF Group Ltd,3.49,7.9,11.8,12,11.85,11.8,0.05,0.42%,"129,700",10.77
12-Apr-18,IMH,I & M Holdings Plc,43.1,59,121,125,124.5,121,3.5,2.89%,"19,500",62.25
12-Apr-18,KCB,KCB Group Plc,33.75,55.5,53,55,53,54,-1,1.85%,"680,000",NaN
12-Apr-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8,8.3,8.2,7.65,0.55,7.19%,"12,700",NaN
12-Apr-18,NCBA,NCBA Group Plc,24.9,40,43.5,44.5,44.05,43.75,0.3,0.69%,"375,900",40.05
12-Apr-18,SBIC,Stanbic Holdings Plc,76,118.5,91,92.5,91,91.5,-0.5,0.55%,"19,600",NaN
12-Apr-18,SCBK,Standard Chartered Bank Kenya Ltd,155,220,234,240,235,232.5,2.5,1.08%,"26,600",NaN
12-Apr-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.75,2.75,2.75,2.65,0.1,3.77%,200,NaN
12-Apr-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.05,2.2,2.05,2.1,-0.05,2.38%,"22,500",NaN
12-Apr-18,XPRS,Express Kenya Plc,3.5,7.34,4.6,4.6,4.6,4.65,-0.05,1.08%,100,NaN
12-Apr-18,KQ,Kenya Airways Plc,0.8,4.95,12.4,13,12.5,12.3,0.2,1.63%,"53,900",NaN
12-Apr-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.7,4.7,4.7,4.65,0.05,1.08%,"20,100",NaN
12-Apr-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.55,2.55,2.55,2.5,0.05,2.00%,200,NaN
12-Apr-18,NMG,Nation Media Group Plc,10.9,48,110,111,110,110,NaN,NaN,"18,300",NaN
12-Apr-18,SMER,Sameer Africa Plc,1.91,4.69,2.5,2.75,2.5,2.5,NaN,NaN,"4,600",NaN
12-Apr-18,SGL,Standard Group Plc,18,31,31,31,31,33.75,-2.75,8.15%,400,NaN
12-Apr-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,32.5,32.5,32.5,32.5,NaN,NaN,NaN,NaN
12-Apr-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.4,2.4,2.4,2.4,NaN,NaN,"35,800",NaN
12-Apr-18,SCAN,WPP ScanGroup Plc,11,25,16.1,16.1,16.1,16.1,NaN,NaN,"3,400",NaN
12-Apr-18,ARM,ARM Cement Plc,5.55,5.55,8,8.35,8.05,8.1,-0.05,0.62%,"89,400",NaN
12-Apr-18,BAMB,Bamburi Cement Ltd,24.9,115,175,176,175,175,NaN,NaN,"988,300",NaN
12-Apr-18,CRWN,Crown Paints Kenya Plc,45,85,80,80,80,80,NaN,NaN,NaN,NaN
12-Apr-18,CABL,East African Cables Ltd,1.44,3.98,4.7,5,4.95,4.75,0.2,4.21%,"4,300",NaN
12-Apr-18,PORT,East African Portland Cement Ltd,12.6,18.5,25,25,25,25,NaN,NaN,100,NaN
12-Apr-18,KENO,KenolKobil Ltd,12.8,23,17.6,17.8,17.7,17.7,NaN,NaN,"510,300",NaN
12-Apr-18,KEGN,Kenya Electricity Generating Company Plc,4,6.3,8.7,9,8.75,8.75,NaN,NaN,"1,170,100",NaN
12-Apr-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
12-Apr-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
12-Apr-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,7.7,7.9,7.7,7.75,-0.05,0.65%,"144,500",NaN
12-Apr-18,TOTL,Total Kenya Ltd,22,30,34,35,34.25,33.75,0.5,1.48%,"4,500",NaN
12-Apr-18,UMME,Umeme Ltd,5.68,8.6,12.3,12.85,12.5,12.9,-0.4,3.10%,"1,700",NaN
12-Apr-18,BRIT,Britam Holdings Plc,5.7,10.65,12.9,13,12.95,12.95,NaN,NaN,"270,300",NaN
12-Apr-18,CIC,CIC Insurance Group Ltd,2,3.65,5,5.05,5,5,NaN,NaN,"268,100",NaN
12-Apr-18,JUB,Jubilee Holdings Ltd,225,380,530,540,531,530,1,0.19%,"2,300",NaN
12-Apr-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.2,18.5,18.4,18.2,0.2,1.10%,"22,000",4.6
12-Apr-18,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,13.7,13.95,13.75,13.9,-0.15,1.08%,"10,600",NaN
12-Apr-18,SLAM,Sanlam Kenya Plc,12.8,19.5,22.75,25.25,23.25,25.25,-2,7.92%,"7,100",NaN
12-Apr-18,CTUM,Centum Investment Company Plc,19.6,33.5,43.5,44,43.9,44.1,-0.2,0.45%,"157,800",NaN
12-Apr-18,HAFR,Home Afrika Ltd,0.3,0.69,1.05,1.1,1.05,1.05,NaN,NaN,"52,200",NaN
12-Apr-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
12-Apr-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.7,3,2.85,2.9,-0.05,1.72%,"20,000",NaN
12-Apr-18,TCL,Trans-Century Plc,1.42,3.95,4.95,4.95,4.95,4.9,0.05,1.02%,500,NaN
12-Apr-18,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21,20,20.5,-0.5,2.44%,"281,000",NaN
12-Apr-18,BOC,BOC Kenya Plc,53,72,95,95,95,95,NaN,NaN,NaN,NaN
12-Apr-18,BAT,British American Tobacco Kenya Plc,305,545,702,702,702,702,NaN,NaN,700,NaN
12-Apr-18,CARB,Carbacid Investments Plc,7.1,9.4,11.7,12,11.95,11.7,0.25,2.14%,"15,300",NaN
12-Apr-18,EABL,East African Breweries Ltd,135,222.25,251,252,251,251,NaN,NaN,"220,300",NaN
12-Apr-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.55,4.6,4.55,4.6,-0.05,1.09%,"14,200",NaN
12-Apr-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
12-Apr-18,MSC,Mumias Sugar Company Ltd,0.27,0.38,0.85,0.9,0.85,0.85,NaN,NaN,"271,800",NaN
12-Apr-18,UNGA,Unga Group Ltd,26.1,36.5,40,40,40,40.5,-0.5,1.23%,"1,000",NaN
12-Apr-18,SCOM,Safaricom Plc,23.5,33.5,31.25,32,31.5,32,-0.5,1.56%,"4,496,500",NaN
12-Apr-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,11.8,12.1,11.9,11.95,-0.05,0.42%,"14,100",NaN
12-Apr-18,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
12-Apr-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,243.96,246.06,244.54,245.95,-1.41,0.57%,NaN,NaN
12-Apr-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,820.26","3,820.26","3,820.26","3,830.94",-10.68,0.28%,NaN,NaN
12-Apr-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,980.92","4,980.92","4,980.92","5,001.16",-20.24,0.40%,NaN,NaN
12-Apr-18,^NASI,NSE All-Share Index,124.3,171.36,192.82,192.82,192.82,194.16,-1.34,0.69%,NaN,NaN
13-Apr-18,EGAD,Eaagads Ltd,8.2,14,21.75,22,21.75,20.5,1.25,6.10%,600,NaN
13-Apr-18,KUKZ,Kakuzi Plc,300,423.5,390,390,390,360,30,8.33%,100,NaN
13-Apr-18,KAPC,Kapchorua Tea Kenya Plc,59,95,76,76,76,72,4,5.56%,100,NaN
13-Apr-18,LIMT,Limuru Tea Plc,385,475,500,550,525,500,25,5.00%,200,NaN
13-Apr-18,SASN,Sasini Plc,14.8,19,25.25,25.25,25.25,25.5,-0.25,0.98%,200,NaN
13-Apr-18,WTK,Williamson Tea Kenya Plc,92,165,160,160,160,160,NaN,NaN,300,NaN
13-Apr-18,CGEN,Car and General (K) Ltd,20,26,26,26,26,26,NaN,NaN,100,NaN
13-Apr-18,ABSA,ABSA Bank Kenya Plc,9,14.2,13,13.4,13,12.95,0.05,0.39%,"10,219,200",NaN
13-Apr-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17.95,20,19.2,19.9,-0.7,3.52%,"348,000",NaN
13-Apr-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,210,213,210,210,NaN,NaN,800,NaN
13-Apr-18,EQTY,Equity Group Holdings Plc,30.5,55.5,54,56,55,56,-1,1.79%,"6,946,200",NaN
13-Apr-18,HFCK,HF Group Ltd,3.49,7.9,11.9,12.5,12.1,11.85,0.25,2.11%,"249,100",11
13-Apr-18,IMH,I & M Holdings Plc,43.1,59,129,129,129,124.5,4.5,3.61%,100,64.5
13-Apr-18,KCB,KCB Group Plc,33.75,55.5,52,53.5,52.5,53,-0.5,0.94%,"1,402,100",NaN
13-Apr-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8,8.3,8.25,8.2,0.05,0.61%,"36,100",NaN
13-Apr-18,NCBA,NCBA Group Plc,24.9,40,44,44.5,44.2,44.05,0.15,0.34%,"278,900",40.18
13-Apr-18,SBIC,Stanbic Holdings Plc,76.5,118.5,91,91,91,91,NaN,NaN,300,NaN
13-Apr-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,237,242,240.25,235,5.25,2.23%,800,NaN
13-Apr-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.6,2.75,2.65,2.75,-0.1,3.64%,"4,400",NaN
13-Apr-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.05,2.2,2.1,2.05,0.05,2.44%,"17,600",NaN
13-Apr-18,XPRS,Express Kenya Plc,4,7.34,4.5,4.6,4.55,4.6,-0.05,1.09%,"1,700",NaN
13-Apr-18,KQ,Kenya Airways Plc,0.8,5,12.5,13,12.65,12.5,0.15,1.20%,"32,400",NaN
13-Apr-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.65,4.95,4.7,4.7,NaN,NaN,"29,600",NaN
13-Apr-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.6,2.65,2.6,2.55,0.05,1.96%,"3,700",NaN
13-Apr-18,NMG,Nation Media Group Plc,12.5,49,110,110,110,110,NaN,NaN,"5,600",NaN
13-Apr-18,SMER,Sameer Africa Plc,1.91,4.69,2.5,2.75,2.65,2.5,0.15,6.00%,"8,200",NaN
13-Apr-18,SGL,Standard Group Plc,18,31,33.75,33.75,33.75,31,2.75,8.87%,100,NaN
13-Apr-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,32.5,34,33.25,32.5,0.75,2.31%,"3,400",NaN
13-Apr-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.35,2.4,2.35,2.4,-0.05,2.08%,"162,700",NaN
13-Apr-18,SCAN,WPP ScanGroup Plc,11,25,16.1,16.25,16.15,16.1,0.05,0.31%,"2,800",NaN
13-Apr-18,ARM,ARM Cement Plc,5.55,5.55,8,8.3,8.05,8.05,NaN,NaN,"1,600",NaN
13-Apr-18,BAMB,Bamburi Cement Ltd,26,120,175,182,175,175,NaN,NaN,"3,400",NaN
13-Apr-18,CRWN,Crown Paints Kenya Plc,45,85,80.5,80.5,80.5,80,0.5,0.63%,100,NaN
13-Apr-18,CABL,East African Cables Ltd,1.44,3.98,4.7,4.95,4.7,4.95,-0.25,5.05%,"16,200",NaN
13-Apr-18,PORT,East African Portland Cement Ltd,12.6,18.5,24.5,25,24.5,25,-0.5,2.00%,"2,500",NaN
13-Apr-18,KENO,KenolKobil Ltd,12.8,23,17.55,18,17.6,17.7,-0.1,0.56%,"366,800",NaN
13-Apr-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.7,9,8.75,8.75,NaN,NaN,"251,500",NaN
13-Apr-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
13-Apr-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
13-Apr-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,7.5,8,7.7,7.7,NaN,NaN,"246,700",NaN
13-Apr-18,TOTL,Total Kenya Ltd,22,30,34,34,34,34.25,-0.25,0.73%,"110,900",NaN
13-Apr-18,UMME,Umeme Ltd,5.68,8.6,12.25,12.6,12.5,12.5,NaN,NaN,"1,200",NaN
13-Apr-18,BRIT,Britam Holdings Plc,5.7,10.65,12.9,13,12.9,12.95,-0.05,0.39%,"54,800",NaN
13-Apr-18,CIC,CIC Insurance Group Ltd,2,3.65,5,5.1,5,5,NaN,NaN,"285,400",NaN
13-Apr-18,JUB,Jubilee Holdings Ltd,225,380,530,530,530,531,-1,0.19%,100,NaN
13-Apr-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.1,18.75,18.4,18.4,NaN,NaN,"56,400",4.6
13-Apr-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13.6,14,13.75,13.75,NaN,NaN,"13,400",NaN
13-Apr-18,SLAM,Sanlam Kenya Plc,12.8,20,25,25,25,23.25,1.75,7.53%,100,NaN
13-Apr-18,CTUM,Centum Investment Company Plc,19.6,33.5,43.25,43.75,43.5,43.9,-0.4,0.91%,"328,400",NaN
13-Apr-18,HAFR,Home Afrika Ltd,0.3,0.69,1.05,1.1,1.05,1.05,NaN,NaN,"173,200",NaN
13-Apr-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
13-Apr-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.85,2.85,2.85,2.85,NaN,NaN,NaN,NaN
13-Apr-18,TCL,Trans-Century Plc,1.42,4.03,4.95,4.95,4.95,4.95,NaN,NaN,"1,600",NaN
13-Apr-18,NSE,Nairobi Securities Exchange Plc,6.5,13,20,20.25,20.1,20,0.1,0.50%,"13,700",NaN
13-Apr-18,BOC,BOC Kenya Plc,53,72,90,90,90,95,-5,5.26%,800,NaN
13-Apr-18,BAT,British American Tobacco Kenya Plc,305,545,700,700,700,702,-2,0.28%,500,NaN
13-Apr-18,CARB,Carbacid Investments Plc,7.1,9.4,11.95,12.3,12,11.95,0.05,0.42%,"7,200",NaN
13-Apr-18,EABL,East African Breweries Ltd,135,222.25,251,252,251,251,NaN,NaN,"9,900",NaN
13-Apr-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.4,4.6,4.4,4.55,-0.15,3.30%,"19,200",NaN
13-Apr-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
13-Apr-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.85,0.9,0.85,0.85,NaN,NaN,"732,200",NaN
13-Apr-18,UNGA,Unga Group Ltd,26.1,37,40.25,42,41,40,1,2.50%,"1,500",NaN
13-Apr-18,SCOM,Safaricom Plc,23.5,33.5,31,32,31,31.5,-0.5,1.59%,"2,960,200",NaN
13-Apr-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,12,12.3,12.05,11.9,0.15,1.26%,"73,800",NaN
13-Apr-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
13-Apr-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,241.65,245.51,242.26,244.54,-2.28,0.93%,NaN,NaN
16-Apr-18,EGAD,Eaagads Ltd,8.2,14,20.25,21.75,21,21.75,-0.75,3.45%,400,NaN
16-Apr-18,KUKZ,Kakuzi Plc,300,423.5,355,355,355,390,-35,8.97%,100,NaN
16-Apr-18,KAPC,Kapchorua Tea Kenya Plc,59,95,76,76,76,76,NaN,NaN,NaN,NaN
16-Apr-18,LIMT,Limuru Tea Plc,385,475,525,525,525,525,NaN,NaN,NaN,NaN
16-Apr-18,SASN,Sasini Plc,14.8,19,25.25,26,25.25,25.25,NaN,NaN,"1,100",NaN
16-Apr-18,WTK,Williamson Tea Kenya Plc,92,165,161,162,161,160,1,0.63%,"2,800",NaN
16-Apr-18,CGEN,Car and General (K) Ltd,20,26,26,26,26,26,NaN,NaN,"13,000",NaN
16-Apr-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,13,13.4,13.35,13,0.35,2.69%,"494,500",NaN
16-Apr-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.5,19.5,19.4,19.2,0.2,1.04%,"1,609,600",NaN
16-Apr-18,DTK,Diamond Trust Bank Kenya Ltd,67,127,210,211,210,210,NaN,NaN,"5,000",NaN
16-Apr-18,EQTY,Equity Group Holdings Plc,30.5,55.5,55,56,55.5,55,0.5,0.91%,"2,112,500",NaN
16-Apr-18,HFCK,HF Group Ltd,3.49,7.9,12,12.5,12.25,12.1,0.15,1.24%,"57,600",11.14
16-Apr-18,IMH,I & M Holdings Plc,43.1,59,124,125,124.25,129,-4.75,3.68%,"1,100",62.13
16-Apr-18,KCB,KCB Group Plc,33.75,55.5,51.5,53,51.5,52.5,-1,1.90%,"1,768,700",NaN
16-Apr-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8,8.35,8.25,8.25,NaN,NaN,"26,000",NaN
16-Apr-18,NCBA,NCBA Group Plc,24.9,40,43,44.5,43.9,44.2,-0.3,0.68%,"315,300",39.91
16-Apr-18,SBIC,Stanbic Holdings Plc,76,118.5,90,90.5,90,91,-1,1.10%,"6,400",NaN
16-Apr-18,SCBK,Standard Chartered Bank Kenya Ltd,155,220,236,237,236.75,240.25,-3.5,1.46%,"4,800",NaN
16-Apr-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.7,2.7,2.7,2.65,0.05,1.89%,700,NaN
16-Apr-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2.05,2.1,2.05,2.1,-0.05,2.38%,"11,500",NaN
16-Apr-18,XPRS,Express Kenya Plc,3.5,7.34,4.5,4.5,4.5,4.55,-0.05,1.10%,200,NaN
16-Apr-18,KQ,Kenya Airways Plc,0.8,4.95,12.5,13,12.8,12.65,0.15,1.19%,"42,400",NaN
16-Apr-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.95,4.95,4.95,4.7,0.25,5.32%,"1,100",NaN
16-Apr-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.6,2.65,2.6,2.6,NaN,NaN,700,NaN
16-Apr-18,NMG,Nation Media Group Plc,11.4,48,110,111,110,110,NaN,NaN,"2,500",NaN
16-Apr-18,SMER,Sameer Africa Plc,1.91,4.69,2.5,2.5,2.5,2.65,-0.15,5.66%,"1,500",NaN
16-Apr-18,SGL,Standard Group Plc,18,31,33,33,33,33.75,-0.75,2.22%,"1,000",NaN
16-Apr-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33,33,33,33.25,-0.25,0.75%,"2,400",NaN
16-Apr-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.25,2.55,2.25,2.35,-0.1,4.26%,"123,300",NaN
16-Apr-18,SCAN,WPP ScanGroup Plc,11,25,16.25,17.05,16.3,16.15,0.15,0.93%,"3,400",NaN
16-Apr-18,ARM,ARM Cement Plc,5.55,5.55,8,8.25,8.1,8.05,0.05,0.62%,"6,900",NaN
16-Apr-18,BAMB,Bamburi Cement Ltd,24.9,115,175,180,175,175,NaN,NaN,"1,800",NaN
16-Apr-18,CRWN,Crown Paints Kenya Plc,45,85,80.5,80.5,80.5,80.5,NaN,NaN,NaN,NaN
16-Apr-18,CABL,East African Cables Ltd,1.44,3.98,4.5,4.75,4.6,4.7,-0.1,2.13%,"13,500",NaN
16-Apr-18,PORT,East African Portland Cement Ltd,12.6,18.5,24.5,25,24.75,24.5,0.25,1.02%,200,NaN
16-Apr-18,KENO,KenolKobil Ltd,12.8,23,17.65,17.95,17.8,17.6,0.2,1.14%,"86,400",NaN
16-Apr-18,KEGN,Kenya Electricity Generating Company Plc,4,6.3,8.65,8.8,8.7,8.75,-0.05,0.57%,"160,800",NaN
16-Apr-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
16-Apr-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
16-Apr-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,7.55,7.7,7.6,7.7,-0.1,1.30%,"294,000",NaN
16-Apr-18,TOTL,Total Kenya Ltd,22,30,33,34,33.75,34,-0.25,0.74%,"24,400",NaN
16-Apr-18,UMME,Umeme Ltd,5.68,8.6,12.85,12.85,12.85,12.5,0.35,2.80%,"1,000",NaN
16-Apr-18,BRIT,Britam Holdings Plc,5.7,10.65,12.9,13,12.9,12.9,NaN,NaN,"22,300",NaN
16-Apr-18,CIC,CIC Insurance Group Ltd,2,3.65,4.9,5.05,4.95,5,-0.05,1.00%,"404,100",NaN
16-Apr-18,JUB,Jubilee Holdings Ltd,225,380,530,530,530,530,NaN,NaN,"1,400",NaN
16-Apr-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.1,19.05,18.4,18.4,NaN,NaN,"46,200",4.6
16-Apr-18,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,13.5,13.6,13.55,13.75,-0.2,1.45%,"20,000",NaN
16-Apr-18,SLAM,Sanlam Kenya Plc,12.8,19.5,23.5,25,23.75,25,-1.25,5.00%,"3,900",NaN
16-Apr-18,CTUM,Centum Investment Company Plc,19.6,33.5,42.75,43.25,42.95,43.5,-0.55,1.26%,"13,800",NaN
16-Apr-18,HAFR,Home Afrika Ltd,0.3,0.69,1.05,1.1,1.05,1.05,NaN,NaN,"192,100",NaN
16-Apr-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
16-Apr-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.9,2.9,2.9,2.85,0.05,1.75%,100,NaN
16-Apr-18,TCL,Trans-Century Plc,1.42,3.95,4.95,4.95,4.95,4.95,NaN,NaN,200,NaN
16-Apr-18,NSE,Nairobi Securities Exchange Plc,6.5,13,19.55,20,19.95,20.1,-0.15,0.75%,"22,500",NaN
16-Apr-18,BOC,BOC Kenya Plc,53,72,90,90,90,90,NaN,NaN,200,NaN
16-Apr-18,BAT,British American Tobacco Kenya Plc,305,545,700,700,700,700,NaN,NaN,NaN,NaN
16-Apr-18,CARB,Carbacid Investments Plc,7.1,9.4,12,12,12,12,NaN,NaN,800,NaN
16-Apr-18,EABL,East African Breweries Ltd,135,222.25,251,251,251,251,NaN,NaN,"330,300",NaN
16-Apr-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.4,4.6,4.5,4.4,0.1,2.27%,400,NaN
16-Apr-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
16-Apr-18,MSC,Mumias Sugar Company Ltd,0.27,0.38,0.8,0.9,0.85,0.85,NaN,NaN,"715,000",NaN
16-Apr-18,UNGA,Unga Group Ltd,26.1,36.5,40,41,40.25,41,-0.75,1.83%,"1,800",NaN
16-Apr-18,SCOM,Safaricom Plc,23.5,33.5,30.25,31.25,30.5,31,-0.5,1.61%,"6,118,800",NaN
16-Apr-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,12.15,12.2,12.15,12.05,0.1,0.83%,"7,900",NaN
16-Apr-18,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,265.00","1,265.00","1,265.00","1,265.00",NaN,NaN,NaN,NaN
16-Apr-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,240.12,243.47,241.05,242.26,-1.21,0.50%,NaN,NaN
16-Apr-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,801.65","3,801.65","3,801.65","3,820.26",-18.61,0.49%,NaN,NaN
16-Apr-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,917.84","4,917.84","4,917.84","4,980.92",-63.08,1.27%,NaN,NaN
16-Apr-18,^NASI,NSE All-Share Index,124.3,171.36,189.67,189.67,189.67,192.82,-3.15,1.63%,NaN,NaN
